,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
923,Ofterdinger Aldi Nord Kirsch Grütze mit 50% Früchten,3.79,Preis pro Stück,Packung 150 Stück,aldi-nord,0.03
924,Klostergarten / Aldi Nord Cornichons,0.99,100 ml,Glas 720 ML,aldi-nord,0.14
925,Milsa Körniger Frischkäse,0.45,100 Gramm,Becher 200 Gramm,aldi-nord,0.23
926,Sölde Leichte Linie Schinkenwurst,0.99,100 Gramm,Packung 150 Gramm,aldi-nord,0.66
927,Sölde Leichte Linie Cervelatwurst,0.99,100 Gramm,Packung 100 Gramm,aldi-nord,0.99
928,Goldähren Weltmeister Mehrkornbrot geschnitten,1.45,100 Gramm,Beutel 750 Gramm,aldi-nord,0.193
929,Bauernglück Schweinemedaillons natur,1.99,100 Gramm,Packung 300 Gramm,aldi-nord,0.66
930,Gourmet Fruits de Mer / Aldi Nord Party Crevetten mit Schwanzsegment,2.39,100 Gramm,Packung 110 Gramm,aldi-nord,2.17
931,River Zitrone 0% Zucker,0.39,100 ml,Flasche Kunststoff 1500 ML,aldi-nord,0.026000000000000002
932,Gourmet Fruits de Mer / Aldi Nord Lousiana Flusskrebse aus Wildfang,2.39,100 Gramm,Packung 125 Gramm,aldi-nord,1.91
933,ideal Haferflocken Kernige Vollkorn,0.39,100 Gramm,Packung 500 Gramm,aldi-nord,0.078
934,Gut Bio Bio Soja Reis Drink laktosefrei,0.99,100 ml,Packung 1 L,aldi-nord,0.099
935,Albona Genießerkuchen Zitrone,0.55,100 Gramm,Packung 250 Gramm,aldi-nord,0.22
936,Traders Joes Vollkorn Knäcke Sesam,1.15,100 Gramm,Packung 100 Gramm,aldi-nord,1.15
937,Rolffes / Aldi Nord Delikatess Lachsschinken im Kräutermantel,1.59,100 Gramm,Packung 185 Gramm,aldi-nord,0.86
938,Sprengel / Aldi Nord Feine Edel Marzipan Happen,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
939,Kasländer / Aldi Nord Käsescheiben mild & nussig,1.89,100 Gramm,Packung 200 Gramm,aldi-nord,0.95
940,Kasländer / Aldi Nord Käsescheiben Paprika Jalapeno,1.89,100 Gramm,Packung 200 Gramm,aldi-nord,0.95
941,Rookhus Geräucherte Makrelenfilets Naturbelassen,1.99,100 Gramm,Packung 150 Gramm,aldi-nord,1.33
942,Sonniger Orangensaft mit Fruchtfleisch,0.95,100 ml,Getränkekarton 1 L,aldi-nord,0.095
943,Freihofer Gourmet Kalbsmedaillons,4.99,100 Gramm,Packung 250 Gramm,aldi-nord,2.0
944,Vierwälder Bauernhandkäse mit Edelschimmel,1.19,100 Gramm,Folie 200 Gramm,aldi-nord,0.6
945,Oster Phantasie Choco Lolly,0.99,100 Gramm,Packung 150 Gramm,aldi-nord,0.66
946,Oster Phantasie Lübecker Edelmarzipan Orange,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
947,Casale Fresco Mozzarella Mini Classico,0.89,100 Gramm,Becher 255 Gramm,aldi-nord,0.35
948,Delikato Chili Sauce,0.49,100 ml,Flasche Glas 250 ML,aldi-nord,0.2
949,Nordholmer Fisch Buffet Heringshappen mit frischen Gartenkräutern,1.59,100 Gramm,Becher 175 Gramm,aldi-nord,0.91
950,Ofenbistro Käseaufstrich Champignon,1.19,100 Gramm,Packung 125 Gramm,aldi-nord,0.95
951,Rolffes / Aldi Nord Delikatess Kasseler Delikatess Bratenaufschnitt,0.99,100 Gramm,Beutel 372 Gramm,aldi-nord,0.27
952,Trader Joes Wraps Weizen,0.99,100 Gramm,Beutel 372 Gramm,aldi-nord,0.27
953,Wies Gart / Aldi Nord Activ Schorle Himbeer Granatapfel Geschmack,0.49,100 ml,Pet-Flasche 0.75 L,aldi-nord,0.065
954,Sonniger Orangensaft mit Fruchtfleisch mild,0.95,100 ml,Getränkekarton 1 L,aldi-nord,0.095
955,Hofburger Maasdamer zart nussig,1.59,100 Gramm,Packung 200 Gramm,aldi-nord,0.8
956,Biscotto Feinste Gebäcke Schoko Marzipan,1.39,100 Gramm,Beutel 150 Gramm,aldi-nord,0.93
957,Gut Bio Allgäuer Hofkäse rahmig,1.79,100 Gramm,Packung 200 Gramm,aldi-nord,0.9
958,Albona Paniermehl Aus ofenfrischem Weizenbrot,0.75,100 Gramm,Packung 1000 Gramm,aldi-nord,0.075
959,Emmis Kloßmasse Thüringer Art,0.59,100 Gramm,Packung 750 Gramm,aldi-nord,0.079
960,"Gut Bio Rindersteaks Natur, 2 Stück",8.59,100 Gramm,Packung 400 Gramm,aldi-nord,2.148
961,Bäcker Bachmeier Bayerische Laugenstangerl,1.19,100 Gramm,Karton 818 Gramm,aldi-nord,0.145
962,Halberstädter Harzer Hexenbeißer 12 Stück im Naturdarm,0.59,100 Gramm, 1 KG,aldi-nord,0.059
963,"Lindtmanns Lieblings Suppe Hühnersuppe, wie hausgemacht",0.19,100 Gramm,Packung 500 Gramm,aldi-nord,0.038
964,Äpfel Braeburn,0.45,100 Gramm,Glas 680 Gramm,aldi-nord,0.066
965,Milsa Saure Sahne,0.35,100 Gramm,,aldi-nord,0.0
966,eurodont Zahncreme Mint Fresh,0.39,100 ml,Tube 125 ML,aldi-nord,0.31
967,Pottkieker Beste Suppentöpfe Erbsen Topf mit Fleischbällchen,0.65,100 Gramm,Dose 800 Gramm,aldi-nord,0.081
968,Aldi Nord Baguettes Champignon,1.29,100 Gramm,"Packung 500 Gramm, 4 x 125g",aldi-nord,0.26
969,Steuerrad / Aldi Nord Echter Rum 40% Vol.,5.49,100 ml,Flasche Glas 0.7 L,aldi-nord,0.784
970,Jogging / Aldi Nord Schmelzkäsezubereitung 50% Fett i. Tr. Cremig + Lecker Leicht,0.85,100 Gramm,Packung 200 Gramm,aldi-nord,0.43
971,Traders Joes Nuss-Frucht-Mischung,1.29,100 Gramm,Beutel 200 Gramm,aldi-nord,0.65
972,Wies Gart / Aldi Nord Karottensaft mit Banane,0.45,100 ml,Flasche Glas 0.33 L,aldi-nord,0.136
973,Fruchtoase Birnen Nektar,0.85,100 ml,Flasche Kunststoff 1 L,aldi-nord,0.08499999999999999
974,Gut Bio Hofkäse natur,1.69,100 Gramm,Packung 200 Gramm,aldi-nord,0.85
975,Gourmet Fruits de Mer / Aldi Nord Eismeer Garnelen aus Wildfang,2.39,100 Gramm,Packung 140 Gramm,aldi-nord,1.71
976,Confifrucht Marmelinchen Fruchtaufstrich Himbeer,0.69,100 Gramm,Glas 250 Gramm,aldi-nord,0.28
977,Confifrucht Marmelinchen Fruchtaufstrich Pflaume,0.69,100 Gramm,Glas 250 Gramm,aldi-nord,0.28
978,Confifrucht Marmelinchen Fruchtaufstrich Schwarze Johannisbeer,0.69,100 Gramm,Glas 250 Gramm,aldi-nord,0.28
979,Aldi Nord Baumkuchen mit Vollmilchschokolade,2.59,100 Gramm,Folie 300 Gramm,aldi-nord,0.86
980,Mauritius Erdnuss Schokolade,0.99,100 Gramm,Packung 205 Gramm,aldi-nord,0.48
981,"D Antelli Spaghetti mit Käsesauce, 3 Portionen",0.69,100 Gramm,Packung 315 Gramm,aldi-nord,0.22
982,Freihofer Gourmet Hirschschinken,1.99,100 Gramm,Packung 80 Gramm,aldi-nord,2.49
983,Freihofer Gourmet Ziegenfrischkäse im Speckmantel,1.59,100 Gramm,Packung 100 Gramm,aldi-nord,1.59
984,Freihofer Gourmet Feine Gebäckmischung,2.89,100 Gramm,Packung 220 Gramm,aldi-nord,1.314
985,"Holstensegen Bratkartoffeln pfannenfertig, mit Speck und Zwiebeln",0.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.198
986,La Fluet Sandwich Thunfisch,1.59,100 Gramm,Packung 185 Gramm,aldi-nord,0.86
987,La Fluet  Sandwich Tomate Mozzarella,1.59,100 Gramm,Packung 180 Gramm,aldi-nord,0.88
988,Freihofer Gourmet Culatello,2.49,100 Gramm,Packung 70 Gramm,aldi-nord,3.56
989,Aldi Nord Baumkuchen mit Zartbitterschokolade,2.59,100 Gramm,Folie 300 Gramm,aldi-nord,0.86
990,Combo / Aldi Nord Typ Latte Macchiato,1.69,100 Gramm,Dose 200 Gramm,aldi-nord,0.85
991,"Trader Joes Erdnüsse geröstet, gesalzen",0.65,100 Gramm,Dose Weißblech 200 Gramm,aldi-nord,0.33
992,Höffner Die Landküche Kasselerbraten,1.39,100 Gramm,Dose 800 Gramm,aldi-nord,0.174
993,Pottkieker Deftige Mahlzeit Frikadellen Topf mit Kartoffeln und Karotten,2.49,100 Gramm,Packung 200 Gramm,aldi-nord,1.25
994,Freihofer Gourmet Petit Dessert Schwarzwälder Art,0.99,100 Gramm,Glas 60 Gramm,aldi-nord,1.65
995,Biscotto Seeräuber,1.29,100 Gramm,Packung 175 Gramm,aldi-nord,0.74
996,Oster Phantasie Nuss Nugat Eier,0.99,100 Gramm,Packung 150 Gramm,aldi-nord,0.66
997,Oster Phantasie Knusper Creme,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
998,Greece Weizenfladenbrote mit Chili,1.49,100 Gramm,Packung 240 Gramm,aldi-nord,0.62
999,Oster Phantasie Lübecker Edelmarzipan Classic,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
1000,Conradl Mon Cafe Stracciatella Rührkuchen,1.19,100 Gramm,Folie 400 Gramm,aldi-nord,0.298
1001,Lichtenberger Kasselerbraten,0.99,100 Gramm,Packung 100 Gramm,aldi-nord,0.99
1002,Sölde Leichte Linie Salami 1A,0.99,100 Gramm,Packung 100 Gramm,aldi-nord,0.99
1003,Espana Aioli mit Kräutern,1.29,100 ml,Glas 250 ML,aldi-nord,0.52
1004,Espana / Aldi Nord Chorizo Sarta mild,0.39,100 ml,Flasche Kunststoff 1 L,aldi-nord,0.039
1005,River Ginger Ale,0.39,100 ml,Flasche Kunststoff 1 L,aldi-nord,0.039
1006,River Tonic Water,1.69,100 Gramm,Packung 500 Gramm,aldi-nord,0.34
1007,Biscotto Doppelino 2 x 250 g Gebäck mit Zitronen Creme Füllung,1.09,100 Gramm, 300 Gramm,aldi-nord,0.36
1008,Gorch Fock Aquavit,5.99,100 ml,Flasche Glas 0.7 L,aldi-nord,0.8560000000000001
1009,River Bitter Lemon,0.39,100 ml,Flasche Kunststoff 1 L,aldi-nord,0.039
1010,Tremondi Prosciutto luftgetrocknet,1.99,100 Gramm,Packung 100 Gramm,aldi-nord,1.99
1011,Trader Joes Knusper Kracher Paprika Geschmack,0.85,100 Gramm,Beutel 170 Gramm,aldi-nord,0.5
1012,Sölde Land Cervelatwurst,1.15,100 Gramm,Packung 200 Gramm,aldi-nord,0.58
1013,Sölde Land Salami,1.15,100 Gramm,Packung 200 Gramm,aldi-nord,0.58
1014,Nordholmer Friesentopf Dill Sahne Heringsfilets,1.39,100 Gramm,Becher 400 Gramm,aldi-nord,0.348
1015,Wies Gart / Aldi Nord Sauerkirsch Nektar,0.99,100 ml,Getränkekarton 1 L,aldi-nord,0.099
1016,Wies Gart / Aldi Nord Schwarzer Johannisbeer Nektar,0.79,100 ml,Getränkekarton 1 L,aldi-nord,0.079
1017,River Cola Mix,0.39,100 ml,Flasche Kunststoff 1500 ML,aldi-nord,0.026000000000000002
1018,All Seasons Rahm Spinat,0.45,100 Gramm,Packung 450 Gramm,aldi-nord,0.1
1019,Hofburger Maasdamer am Stück,2.29,100 Gramm,Packung 300 Gramm,aldi-nord,0.76
1020,Aldi Nord 4 Gouda gebacken,1.89,100 Gramm,Packung 300 Gramm,aldi-nord,0.63
1021,Mauritius Feinste Baumkuchen Spitzen mit Jamaica Rum,1.59,100 Gramm,Packung 150 Gramm,aldi-nord,1.06
1022,Moser Roth Zarte Herzen Praline,1.59,100 Gramm,Packung 140 Gramm,aldi-nord,1.14
1023,Moser Roth Zarte Herzen Edel Nugat,1.59,100 Gramm,Packung 140 Gramm,aldi-nord,1.14
1024,Freihofer Gourmet Sauce a l Orange,0.99,100 ml,Glas 300 ML,aldi-nord,0.33
1025,Gut Bio Allgäuer Hofkäse natur,1.79,100 Gramm,Packung 200 Gramm,aldi-nord,0.9
1026,Reichsgraf Gebäckspezialitäten,2.69,100 Gramm,Packung 500 Gramm,aldi-nord,0.54
1027,Traders Joes Ananas-Scheiben ganze Scheiben,0.69,100 Gramm,Dose 580 ml,aldi-nord,0.0
1028,rio d oro Orangensaft,0.79,100 ml,Pet-Flasche 1 L,aldi-nord,0.079
1029,Kena Mild mild & fein,3.49,100 Gramm,Glas 200 Gramm,aldi-nord,1.75
1030,Putzmeister / Aldi Nord Allesreiniger Citrusfrische,0.89,100 ml,Flasche Kunststoff 1000 ML,aldi-nord,0.089
1031,"Golden Seafood / Aldi Nord Scampi Spieße Riesengarnelen, 5 Spieße",3.99,100 Gramm,Packung 440 Gramm,aldi-nord,0.907
1032,Kiona Creme Seife Vanilleblüte,0.69,100 ml,Spenderflasche 500 ML,aldi-nord,0.13799999999999998
1033,Pottkieker Beste Eintöpfe Linsen Eintopf mit magerem Schweinefleisch,0.99,100 Gramm,Dose 800 Gramm,aldi-nord,0.124
1034,Knixx Crisp Joghurt & Creme-Müsli,0.39,100 Gramm,Becher 175 Gramm,aldi-nord,0.22
1035,"Voll fit Light Probiotischer Joghurtdrink Himbeer, 6 x 125 g, 0.1 % Fett",1.59,100 Gramm,Packung 750 Gramm,aldi-nord,0.21200000000000002
1036,"Gut Bio Rindersteaks mit feiner Pfeffermarinade, 2 Stück",8.59,100 Gramm,Packung 400 Gramm,aldi-nord,2.148
1037,Putzmeister Glasreiniger Spray Maifrisch,0.95,100 ml,Sprühflasche 1 L,aldi-nord,0.095
1038,Schneekoppe Apfelessig klar,1.25,100 ml,Flasche Glas 750 ML,aldi-nord,0.16699999999999998
1039,Schneekoppe Apfelessig naturtrüb,1.25,100 ml,Flasche Glas 750 ML,aldi-nord,0.16699999999999998
1040,"Kokett Feuchte Tücher 150 Stück,  Dose",1.15,Preis pro Stück,Dose 150 Stück,aldi-nord,0.01
1041,Biocura Body Milk,1.15,100 ml,Flasche Kunststoff 500 ML,aldi-nord,0.22999999999999998
1042,Meggle Streichzart gesalzen,1.39,100 Gramm,Packung 250 Gramm,aldi-nord,0.56
1043,Vio Natürliches Mineralwasser still,0.79,100 ml,Pet-Flasche 1.5 L,aldi-nord,0.053000000000000005
1044,Storck Toffifee,2.69,100 Gramm,"Packung 250 Gramm, 2 x 125 Gramm",aldi-nord,1.08
1045,Ferrero Giotto Haselnuss Gebäckspezialität,2.69,100 Gramm,"Packung 154.8 Gramm, 4 x 38,7, 36 Stück",aldi-nord,1.74
1046,Duplo,1.99,100 Gramm,"Packung 180 Gramm, 10 x 18g",aldi-nord,1.11
1047,rio d oro Apfelsaft aus Apfelsaftkonzentrat,0.79,100 ml,Getränkekarton 1 L,aldi-nord,0.079
1048,Alpenmark Sahne Schmelzkäsezubereitung,0.85,100 Gramm,Becher 200 Gramm,aldi-nord,0.43
1049,Sander Hähnchen-Filetstreifen gebraten,1.59,100 Gramm,Packung 150 Gramm,aldi-nord,1.06
1050,Combo / Aldi Nord Cappuccino Pulver Caramel,1.69,100 Gramm,Dose 250 Gramm,aldi-nord,0.6759999999999999
1051,Heiden Tafel Senf mittelscharf,0.49,100 ml,Glas 200 ML,aldi-nord,0.25
1052,Aldi Nord Wiener Würstchen 8 Stück x 50 g,2.49,100 Gramm,Packung 400 Gramm,aldi-nord,0.623
1053,Eskimo / Aldi Nord Boeuf Stroganoff,1.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.398
1054,Delikato Sahne Heringsfilets mit feinen Senfgurken,1.05,100 Gramm,Becher 400 Gramm,aldi-nord,0.263
1055,Delikato Joghurt Heringsfilets light,1.05,100 Gramm,Becher 400 Gramm,aldi-nord,0.263
1056,Pottkieker Delikatess Sauce zum Braten 3 x 1/4 Liter,0.35,Preis pro Stück,Packung 3 Stück,aldi-nord,0.12
1057,Barfuss Herzhafte Mettenden 4 Stück,1.59,100 Gramm,Packung 300 Gramm,aldi-nord,0.53
1058,Aldi Nord Big Cheese Burger fix und fertig - 1 Stück,1.79,100 Gramm,Packung 230 Gramm,aldi-nord,0.78
1059,Junior Orangensaft aus Orangensaftkonzentrat,1.29,100 ml,Getränkekarton 0.25 L,aldi-nord,0.516
1060,Junior Apfelsaft,1.29,100 ml,Getränkekarton 0.25 L,aldi-nord,0.516
1061,"Sander Puten Filetstreifen gebraten,  5% Fett",1.59,100 Gramm,Packung 150 Gramm,aldi-nord,1.06
1062,Ursi Pudding Schoko-Creme mit Sahne,0.19,100 Gramm,Becher 200 Gramm,aldi-nord,0.1
1063,"Jogging / Aldi Nord Romance Franz. Weichkäse mit Joghurt, 18% Fett",2.33,100 Gramm,Vakuum 292 Gramm,aldi-nord,0.8
1064,Aldi Nord Österreichischer Bergkäse in Scheiben,0.75,100 Gramm,Glas 250 Gramm,aldi-nord,0.3
1065,Confifrucht Marmelinchen Fruchtaufstrich Aprikose,2.65,100 Gramm,Packung 400 Gramm,aldi-nord,0.663
1066,Bauernglück Schweine Nackensteaks ohne Knochen,1.29,100 Gramm,Packung 220 Gramm,aldi-nord,0.5860000000000001
1067,Aldi Nord Weihnachtsmann aus Vollmilchschokolade,0.79,100 Gramm,Folie 200 Gramm,aldi-nord,0.4
1068,Gut Drei Eichen Leicht-Kost Deutsches Corned Beef,1.49,100 Gramm,Packung 200 Gramm,aldi-nord,0.75
1069,Ursi Sahne Milchreis Vanille,0.29,100 Gramm,Becher 200 Gramm,aldi-nord,0.15
1070,Freihofer Gourmet Trüffel Butter,1.49,100 Gramm,Becher 100 Gramm,aldi-nord,1.49
1071,Könecke Bauernsülze,1.89,100 Gramm,Packung 100 Gramm,aldi-nord,1.89
1072,Könecke Frühstücksfleisch,2.99,100 Gramm,Packung 120 Gramm,aldi-nord,2.49
1073,Könecke Bierschinken,1.99,100 Gramm,Packung 80 Gramm,aldi-nord,2.49
1074,Freihofer Gourmet Lachsforelle geräuchert in Scheiben,1.29,100 Gramm,Packung 125 Gramm,aldi-nord,1.03
1075,Freihofer Gourmet Herkunftsschokolade Ecuador 40% Kakaoanteil,0.99,100 Gramm,Becher 150 Gramm,aldi-nord,0.66
1076,"Grazil Joghurt Drink Zitrone Limette, 0,1 % Fett",0.65,100 Gramm,Flasche Kunststoff 500 Gramm,aldi-nord,0.13
1077,"Grazil Joghurt Drink Apfel Mango, 0,1 % Fett",0.65,100 Gramm,Flasche Kunststoff 500 Gramm,aldi-nord,0.13
1078,Nordholmer Fisch Buffet Alaska Seelachsschnitzel mit ausgewogener Salznote,3.49,100 Gramm,Packung 225 Gramm,aldi-nord,1.55
1079,Freihofer Gourmet Ricciarelli alla Mandorla,0.89,100 Gramm,Dose 500 Gramm,aldi-nord,0.178
1080,Klostergarten Straßburger Mildkraut Weinsauerkraut mild,1.15,100 Gramm,Packung 250 Gramm,aldi-nord,0.46
1081,Bayernland / Aldi Nord Käseaufschnitt 7 Scheiben,0.59,100 ml,Glas 720 ML,aldi-nord,0.08199999999999999
1082,Klostergarten Gurkensticks,1.59,100 Gramm,Packung 170 Gramm,aldi-nord,0.94
1083,La Fluet Sandwich Chicken Tikka,0.69,100 Gramm,Packung 250 Gramm,aldi-nord,0.28
1084,Conradl Frisch Ei Waffeln,0.99,100 Gramm,Packung 100 Gramm,aldi-nord,0.99
1085,Echt Vierländer Goldähren Weizenbrötchen Stück,0.99,100 Gramm,Glas 60 Gramm,aldi-nord,1.65
1086,Metzger Tradition Bauernsülze,0.99,100 Gramm,Glas 60 Gramm,aldi-nord,1.65
1087,Oliven mit Chili Grüne Manzanilla,0.99,100 Gramm,Glas 60 Gramm,aldi-nord,1.65
1088,Brotland Goldähren Roggen Mischbrot am Stück - mit 32% Roggenmehl,0.99,100 Gramm,Beutel 1250 Gramm,aldi-nord,0.079
1089,Sölde Leichte Linie Bierschinken,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
1090,Greece Weinblätter gefüllt mit Reis,1.29,100 Gramm,Dose 280 Gramm,aldi-nord,0.46
1091,Greece Auberginen in Tomatensauce,0.89,100 Gramm,Beutel 5 Stück,aldi-nord,0.0
1092,Greece Weiße Riesen Bohnen in Tomatensauce,1.29,100 Gramm,Packung 200 Gramm,aldi-nord,0.65
1093,Goldähren 5 Weizenbrötchen 5 Stück,0.79,100 Gramm,Packung 150 Gramm,aldi-nord,0.53
1094,Freihofer Gourmet Creme Brulee,0.85,100 Gramm,Packung 175 Gramm,aldi-nord,0.49
1095,Oster Phantasie Bätter Krokant,1.29,100 Gramm,Packung 125 Gramm,aldi-nord,1.03
1096,Oster Phantasie Marzipan Ei,1.29,100 Gramm,Packung 150 Gramm,aldi-nord,0.86
1097,Güldenhof Geflügelsalami mit pflanzlichem Fett,1.29,100 Gramm,Packung 150 Gramm,aldi-nord,0.86
1098,Güldenhof Truthahn Mortadella,0.89,100 Gramm,Becher 255 Gramm,aldi-nord,0.35
1099,Güldenhof Geflügel Gutswurst nach Art einer Filet Pastete,1.09,100 Gramm,Folie 400 Gramm,aldi-nord,0.273
1100,"Casale Fresco Mozzarella Mini leicht, 8,5 % Fett - absolut",1.59,100 Gramm,Eimer 1 KG,aldi-nord,0.0
1101,Pfifferlinge blanchiert,3.29,100 Gramm,Beutel 300 Gramm,aldi-nord,1.1
1102,Kings Crown / Aldi Nord Champignons 3. Wahl - geschnitten,0.49,100 ml,Dose 314 ML,aldi-nord,0.16
1103,Kings Crown Prinzessbohnen,0.85,100 Gramm,Beutel 500 Gramm,aldi-nord,0.16999999999999998
1104,Goldähren Fladenbrot,1.79,100 Gramm,Packung 162 Gramm,aldi-nord,1.1
1105,Conradl Kuchen Party Mini Donuts mit Zucker,1.09,100 Gramm,Beutel 500 Gramm,aldi-nord,0.21800000000000003
1106,Goldähren Kürbiskernbrot geschnitten,0.89,100 Gramm,Folie 750 Gramm,aldi-nord,0.119
1107,Goldähren Weißbrot geschnitten,1.89,100 Gramm,Packung 200 Gramm,aldi-nord,0.95
1108,"Güldenhof Hähnchenbrust nach Kasseler Art gepöckelt, gegart, geräuchert",1.89,100 Gramm,Packung 200 Gramm,aldi-nord,0.95
1109,"Güldenhof Putenbrust nach Kasseler Art gepöckelt, gegart, geräuchert",1.39,100 Gramm,Packung 150 Gramm,aldi-nord,0.93
1110,Güldenhof Geflügel Filetroulade,1.29,100 Gramm,Packung 150 Gramm,aldi-nord,0.86
1111,Güldenhof Truthahn Bierschinken,0.99,100 Gramm,Packung 80 Gramm,aldi-nord,1.24
1112,Lichtenberger Gefülltes Filet,2.99,100 Gramm, 350 Gramm,aldi-nord,0.8539999999999999
1113,"Casale Fresco Mozzarella Classico, 45% Fett i. Tr.",1.09,100 Gramm,Packung 300 Gramm,aldi-nord,0.36
1114,Aldi Nord Tomatensalat aus frischen Tomaten mit Zwiebeln,0.99,100 Gramm,Becher 250 Gramm,aldi-nord,0.4
1115,Aldi Nord Rote Betesalat mit Zwiebeln aus frischen Tomaten mit Zwiebeln,3.99,100 ml,Flasche Glas 750 ML,aldi-nord,0.532
1116,Aldi Nord Paprikasalat mit Gurken und Mais in Basilikumdressing,1.99,100 Gramm,Packung 200 Gramm,aldi-nord,0.9949999999999999
1117,Espana / Aldi Nord Olivenöl,0.99,100 Gramm,Beutel 250 Gramm,aldi-nord,0.4
1118,Espana / Aldi Nord Turrone in Rundform,0.99,100 Gramm,Beutel 250 Gramm,aldi-nord,0.4
1119,Espanna Fruchtgummi Blutorange Murcia,0.79,100 Gramm,Becher 400 Gramm,aldi-nord,0.2
1120,Espanna Fruchtgummi Limette Cordoba,0.99,100 ml,Flasche Squeeze 500 ML,aldi-nord,0.198
1121,T Amoro / Aldi Nord Profiteroles,0.99,100 ml,Flasche Squeeze 500 ML,aldi-nord,0.198
1122,"Ursi Frucht Junior 2 x 100 g Erdbeere, 2 x 100 g Aprikose",1.09,100 Gramm, 300 Gramm,aldi-nord,0.36
1123,Trader Joes Hamburger Sauce,3.11,100 Gramm,Packung 671 Gramm,aldi-nord,0.46299999999999997
1124,Trader Joes BBQ Ketchup,1.99,100 Gramm,Packung 250 Gramm,aldi-nord,0.8
1125,Orient Spezialitäten Bulgur,1.59,100 Gramm,Packung 500 Gramm,aldi-nord,0.318
1126,Orient Spezialitäten CousCous,1.59,100 Gramm,Packung 500 Gramm,aldi-nord,0.318
1127,Orient Spezialitäten Tomaten Paprika Suppe mit Bulgur,1.49,100 ml,Dose 800 ML,aldi-nord,0.186
1128,Orient Spezialitäten Geröstete Paprika,1.49,100 Gramm,Glas 530 Gramm,aldi-nord,0.281
1129,Bel Royal / Aldi Nord Nüsschen Nugat,2.99,100 Gramm,Packung 150 Gramm,aldi-nord,1.99
1130,Freihofer Gourmet Graved Lachs in Scheiben,0.99,100 ml,Getränkekarton 300 ML,aldi-nord,0.33
1131,Freihofer Gourmet Burgunder Sauce,1.99,100 Gramm,Packung 180 Gramm,aldi-nord,1.11
1132,Hofburger Weichkäse Passion mit Pflanzenasche,1.99,100 Gramm,Packung 200 Gramm,aldi-nord,1.0
1133,Hofburger Weichkäse Passion Bunter Pfeffermix,1.99,100 Gramm,Packung 200 Gramm,aldi-nord,1.0
1134,Hofburger Weichkäse Passion,0.99,100 Gramm,Packung 250 Gramm,aldi-nord,0.4
1135,Biscotto Sommer Waffeln Zitrone,1.59,100 Gramm,Packung 300 Gramm,aldi-nord,0.53
1136,Chateau Schoko & Keks Orange,1.09,100 Gramm,Packung 250 Gramm,aldi-nord,0.44
1137,Sun Rice Puffreis crunchy,1.49,100 Gramm,Packung 320 Gramm,aldi-nord,0.47
1138,Gut Bio Bio Krustenspitz,0.99,100 Gramm,Becher 250 Gramm,aldi-nord,0.4
1139,River Cola 0% Zucker,0.39,100 ml,Flasche Kunststoff 1500 ML,aldi-nord,0.026000000000000002
1140,Trader Joes Ingwer Stücke gezuckert,1.99,100 Gramm,Beutel 150 Gramm,aldi-nord,1.33
1141,Ursi Dessert Creme Duo Dessert mit Sahne,0.85,100 Gramm,Becher 460 Gramm,aldi-nord,0.18
1142,Meierkamp Milchreis,1.59,100 Gramm,Eimer 1000 Gramm,aldi-nord,0.16
1143,Meierkamp Schoko Haselnuss Dessert,1.59,100 Gramm,Eimer 1 KG,aldi-nord,0.16
1144,Nordholmer Fisch Fass Matjesfilets Nordische Art,1.29,100 Gramm,Packung 256 Gramm,aldi-nord,0.5
1145,Biscotto Korn-fit,0.99,100 Gramm,Packung 150 Gramm,aldi-nord,0.66
1146,Nordholmer Fisch Fass Edle Matjesfilet mit Zwiebeln,1.29,100 Gramm,Packung 225 Gramm,aldi-nord,0.57
1147,Nordholmer Fisch Fass Edle Matjesfilet mit Gartenkräuter,1.19,100 Gramm,Becher 250 Gramm,aldi-nord,0.48
1148,Nordholmer Fisch Buffet Heringshappen mit Apfel & Lauch in Sahnesauce,0.89,100 Gramm,Becher 150 Gramm,aldi-nord,0.59
1149,Ofterdinger Geflügel Brotaufstrich,0.89,100 Gramm,Becher 150 Gramm,aldi-nord,0.59
1150,Ofterdinger Brotaufstrich Elsässer Art,0.89,100 Gramm,Becher 150 Gramm,aldi-nord,0.59
1151,Ofterdinger Brotaufstrich Orientalisch,0.89,100 Gramm,Becher 150 Gramm,aldi-nord,0.59
1152,Ofterdinger Brotaufstrich Frühlingszwiebel Schinken,0.79,100 Gramm,Becher 500 Gramm,aldi-nord,0.16
1153,Aldi Nord 4 Grillkäse,1.89,100 Gramm,Packung 300 Gramm,aldi-nord,0.63
1154,Meierkamp Vanille Milch,0.79,100 ml,Flasche Kunststoff 470 ML,aldi-nord,0.16799999999999998
1155,Iska Ungarische Salami,4.29,100 Gramm,,aldi-nord,1.07
1156,Foccacia Tomaten & Oliven,1.79,100 Gramm,Packung 300 Gramm,aldi-nord,0.6
